offerdate,sold_premium,offered_premium,purchase_price,purchase_date,item_age,pricing_point,predictedconversionrate,plan_flag,plan_count,plansactive_lastyear_count,planscancelled_lastyear_count,claims_count,claim_amount,price_diff,ismodel,sale_flag,base_rate,manufacturerbrandname_enc,itemcategoryname_enc,itemsupercategorycode_enc,invalid_price_flag,price_diff_check,price_diff_matches
2023-03-30,,62.28,260.0,2023-03-30,0.0,@23%,0.17,0,0.0,0.0,0.0,0.0,0.0,0.044265594,yes,0,59.64,57,37,4,False,2.5957344060000005,False
2023-04-10,,47.76,449.0,2023-04-10,0.0,@22%,0.11,0,0.0,0.0,0.0,0.0,0.0,-0.002506266,yes,0,47.88,17,12,4,False,-0.11749373400000454,False
2023-03-23,45.6,45.6,417.51,2023-03-17,6.0,@23%,0.09,0,0.0,0.0,0.0,0.0,0.0,0.010638298,yes,1,45.12,7,8,2,False,0.469361702000004,False
2023-03-16,,69.72,200.0,2023-03-16,0.0,@22%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.169014085,yes,0,59.64,62,37,4,False,9.910985914999998,False
2023-03-27,,57.24,282.95,2023-03-05,22.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,57.24,74,34,3,False,0.0,True
2023-03-10,68.52,68.52,420.0,2023-03-03,7.0,@22%,0.33,1,1.0,2.0,1.0,1.0,60.0,0.012411348,yes,1,67.68,57,37,4,False,0.8275886519999892,False
2023-04-20,,47.76,947.99,2023-03-30,21.0,@23%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.087431694,yes,0,43.92,89,25,2,False,3.752568305999996,False
2023-03-23,,72.24,440.0,2023-03-23,0.0,@22%,0.12,0,0.0,0.0,0.0,,,0.086642599,yes,0,66.48,56,36,4,False,5.673357400999991,False
2023-03-13,,51.72,299.0,2022-04-26,321.0,@22%,0.19,0,0.0,0.0,0.0,0.0,0.0,0.298192771,yes,0,39.84,12,25,2,False,11.581807228999995,False
2023-02-28,,87.96,664.32,2022-12-09,81.0,@22%,0.22,0,0.0,0.0,0.0,0.0,0.0,0.29964539,yes,0,67.68,34,36,4,False,19.98035460999999,False
2023-03-01,,34.92,300.0,2023-01-16,44.0,@23%,0.2,0,0.0,0.0,0.0,0.0,0.0,-0.058252427,yes,0,37.08,129,25,2,False,-2.1017475729999964,False
2023-04-02,,59.64,280.0,2023-04-02,0.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,59.64,57,37,4,False,0.0,True
2023-03-13,,49.08,469.0,2022-11-30,103.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,49.08,7,16,12,False,0.0,True
2023-03-14,,37.92,300.0,2023-02-28,14.0,@22%,0.15,0,0.0,0.0,0.0,0.0,0.0,0.074829932,yes,0,35.28,57,19,2,False,2.5651700680000005,False
2023-04-12,67.32,67.32,637.0,2023-03-17,26.0,@22%,0.32,1,1.0,1.0,0.0,,,0.298611111,yes,1,51.84,129,16,12,False,15.18138888899999,False
2023-04-13,23.28,23.28,70.0,2023-04-09,4.0,@22%,0.24,0,0.0,0.0,0.0,0.0,0.0,0.293333333,yes,1,18.0,16,4,0,False,4.9866666670000015,False
2023-03-01,53.4,53.4,240.0,2023-02-28,1.0,@22%,0.11,0,0.0,0.0,0.0,,,0.096059113,yes,1,48.72,62,12,4,False,4.583940887,False
2023-03-20,47.76,47.76,499.0,2023-03-20,0.0,@22%,0.37,1,1.0,1.0,0.0,,,-0.019704433,yes,1,48.72,57,12,4,False,-0.9402955670000008,False
2023-03-24,,72.24,449.1,2023-03-24,0.0,@22%,0.22,0,0.0,1.0,1.0,0.0,0.0,0.086642599,yes,0,66.48,56,37,4,False,5.673357400999991,False
2023-03-16,,48.24,309.0,2023-03-16,0.0,@22%,0.06,0,0.0,0.0,0.0,0.0,0.0,0.049608355,yes,0,45.96,57,11,1,False,2.230391645000001,False
2023-04-13,,32.4,300.0,2021-07-13,639.0,@23%,0.25,0,0.0,0.0,0.0,0.0,0.0,-0.161490683,yes,0,38.64,12,11,1,False,-6.078509317000002,False
2023-04-15,,34.92,300.0,2023-03-30,16.0,@23%,0.16,0,0.0,0.0,0.0,0.0,0.0,-0.010204082,yes,0,35.28,57,19,2,False,-0.34979591799999943,False
2023-04-13,,48.12,300.0,2023-04-13,0.0,@23%,0.15,0,0.0,0.0,0.0,0.0,0.0,-0.012315271,yes,0,48.72,62,12,4,False,-0.5876847290000015,False
2023-04-04,,48.12,439.0,2023-03-18,17.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.066489362,yes,0,45.12,41,8,2,False,2.933510638,False
2023-03-06,68.4,68.4,564.0,2023-03-06,0.0,@22%,0.79,1,5.0,12.0,0.0,2.0,176.0,0.298405467,yes,1,52.68,129,25,2,False,15.421594533000006,False
2023-04-02,,48.24,349.99,2023-03-31,2.0,@23%,0.1,0,0.0,0.0,0.0,0.0,0.0,0.151862464,yes,0,41.88,62,25,2,False,6.208137536,False
2023-03-13,,69.36,350.0,2023-03-04,9.0,@23%,0.17,0,0.0,0.0,0.0,0.0,0.0,0.090566038,yes,0,63.6,57,37,4,False,5.669433961999998,False
2023-04-08,,69.72,441.49,2023-04-06,2.0,@23%,0.11,0,0.0,0.0,0.0,0.0,0.0,-0.010221465,yes,0,70.44,7,36,4,False,-0.7097785349999989,False
2023-03-28,,44.16,170.73,2023-03-23,5.0,@22%,0.32,1,1.0,2.0,1.0,,,0.273356401,yes,0,34.68,7,14,12,False,9.206643598999996,False
2023-03-10,,69.72,350.0,2023-03-10,0.0,@22%,0.26,0,0.0,0.0,0.0,,,0.096226415,yes,0,63.6,57,37,4,False,6.023773584999997,False
2023-03-31,,69.72,768.0,2023-03-29,2.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.048736462,yes,0,66.48,7,16,12,False,3.191263537999995,False
2023-03-21,,45.72,150.0,2023-03-20,1.0,@22%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.295918367,yes,0,35.28,16,19,2,False,10.144081632999997,False
2023-03-02,,48.12,409.0,2023-02-17,13.0,@22%,0.24,0,0.0,0.0,0.0,0.0,0.0,-0.065268065,yes,0,51.48,57,16,12,False,-3.2947319349999993,False
2023-04-13,,45.6,245.0,2023-04-13,0.0,@23%,0.08,0,0.0,0.0,0.0,0.0,0.0,-0.047619048,yes,0,47.88,17,12,4,False,-2.232380952000001,False
2023-03-01,,32.52,239.0,2022-08-01,212.0,@23%,0.26,0,0.0,0.0,0.0,0.0,0.0,-0.028673835,yes,0,33.48,93,29,2,False,-0.9313261649999938,False
2023-04-15,,48.24,225.0,2023-04-15,0.0,@23%,0.09,0,0.0,0.0,0.0,0.0,0.0,0.151862464,yes,0,41.88,57,8,2,False,6.208137536,False
2023-04-24,,35.28,300.0,2023-04-10,14.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,35.28,62,19,2,False,0.0,True
2023-03-07,48.24,48.24,230.0,2022-04-30,311.0,@22%,0.29,0,0.0,0.0,0.0,0.0,0.0,0.086486486,yes,1,44.4,16,16,12,False,3.7535135140000033,False
2023-03-25,,47.88,179.99,2023-03-24,1.0,@22%,0.04,0,0.0,0.0,0.0,0.0,0.0,0.295454545,yes,0,36.96,16,34,3,False,10.624545455000002,False
2023-03-29,69.72,69.72,806.62,2023-03-09,20.0,@23%,0.17,0,0.0,0.0,0.0,0.0,0.0,0.030141844,yes,1,67.68,0,36,4,False,2.009858155999992,False
2023-04-03,,47.76,200.0,2023-04-02,1.0,@22%,0.09,0,0.0,0.0,0.0,0.0,0.0,0.039164491,yes,0,45.96,57,11,1,False,1.7608355089999972,False
2023-03-13,,66.48,449.0,2023-03-13,0.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,66.48,56,37,4,False,0.0,True
2023-03-07,,47.76,299.99,2023-01-26,40.0,@23%,0.17,0,0.0,0.0,0.0,0.0,0.0,0.039164491,yes,0,45.96,62,11,1,False,1.7608355089999972,False
2023-03-09,,37.08,589.99,2023-02-10,27.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,37.08,129,19,2,False,0.0,True
2023-04-13,,38.64,300.0,2022-12-23,111.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,38.64,129,25,2,False,0.0,True
2023-03-22,36.12,36.12,1036.0,2023-01-27,54.0,@23%,0.5,1,3.0,3.0,0.0,,,0.297413793,yes,1,27.84,89,9,2,False,7.982586206999998,False
2023-03-10,,81.0,371.0,2023-02-17,21.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,81.0,7,36,4,False,0.0,True
2023-03-07,,42.96,521.0,2023-02-17,18.0,@22%,0.09,0,0.0,0.0,0.0,0.0,0.0,0.008450704,yes,0,42.6,89,11,1,False,0.35154929599999946,False
2023-03-29,,50.64,479.0,2023-03-29,0.0,@23%,0.37,1,1.0,2.0,1.0,1.0,90.0,-0.115303983,yes,0,57.24,74,34,3,False,-6.484696017000001,False
2023-03-23,,47.64,581.76,2023-01-12,70.0,@23%,0.17,0,0.0,0.0,0.0,0.0,0.0,0.055851064,yes,0,45.12,50,12,4,False,2.464148936000003,False
2023-04-13,70.56,70.56,300.0,2023-04-08,5.0,ASIS FEE,1.0,1,5.0,7.0,0.0,1.0,87.69,0.0,no,1,70.56,16,37,4,False,0.0,True
2023-03-23,48.12,48.12,396.83,2023-03-20,3.0,@22%,0.17,0,0.0,0.0,0.0,,,0.066489362,yes,1,45.12,11,16,12,False,2.933510638,False
2023-03-17,,57.24,391.14,2023-03-17,0.0,ASIS FEE,1.0,0,,,,0.0,0.0,0.0,no,0,57.24,74,34,3,False,0.0,True
2023-03-30,,28.32,190.0,2023-03-13,17.0,@22%,0.15,0,0.0,0.0,0.0,,,0.097674419,yes,0,25.8,16,15,12,False,2.4223255809999995,False
2023-03-21,51.72,51.72,400.0,2020-12-21,820.0,@22%,0.79,1,3.0,3.0,0.0,,,0.298192771,yes,1,39.84,89,25,2,False,11.581807228999995,False
2023-04-24,,45.6,179.99,2023-04-14,10.0,@23%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.018766756,yes,0,44.76,34,9,2,False,0.8212332440000034,False
2023-03-23,67.68,67.68,419.99,2023-03-13,10.0,ASIS FEE,1.0,1,2.0,2.0,0.0,1.0,83.12,0.0,no,1,67.68,62,37,4,False,0.0,True
2023-03-23,,51.72,387.0,2023-03-23,0.0,@23%,0.08,0,0.0,0.0,0.0,0.0,0.0,0.298192771,yes,0,39.84,7,15,12,False,11.581807228999995,False
2023-03-01,,69.72,733.23,2023-02-24,5.0,@23%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.249462366,yes,0,55.8,129,25,2,False,13.670537634000002,False
2023-03-17,,48.0,205.0,2023-03-15,2.0,@22%,0.13,0,0.0,0.0,0.0,0.0,0.0,-0.118942731,yes,0,54.48,7,37,4,False,-6.361057268999997,False
2023-03-10,,48.12,409.99,2023-03-04,6.0,@22%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.148997135,yes,0,41.88,57,25,2,False,6.091002864999995,False
2023-03-13,,60.84,339.0,2023-03-13,0.0,@23%,0.18,0,0.0,0.0,0.0,0.0,0.0,0.020120724,yes,0,59.64,57,37,4,False,1.1798792760000028,False
2023-03-09,,47.76,700.0,2023-02-21,16.0,@23%,0.2,0,0.0,0.0,0.0,0.0,0.0,-0.144086022,yes,0,55.8,129,25,2,False,-7.895913977999999,False
2023-04-03,33.48,33.48,200.0,2022-04-03,365.0,ASIS FEE,1.0,1,5.0,15.0,9.0,3.0,327.17,0.0,no,1,33.48,108,35,14,False,0.0,True
2023-04-11,48.12,48.12,350.0,2022-04-16,360.0,@22%,0.71,1,1.0,1.0,0.0,2.0,182.82,-0.047505938,yes,1,50.52,56,16,12,False,-2.3524940620000057,False
2023-04-14,,112.56,899.0,2023-04-13,1.0,@22%,0.06,0,0.0,0.0,0.0,0.0,0.0,0.299168975,yes,0,86.64,74,34,3,False,25.620831025,False
2023-04-04,,48.12,400.0,2023-03-31,4.0,@23%,0.08,0,0.0,0.0,0.0,0.0,0.0,0.066489362,yes,0,45.12,7,8,2,False,2.933510638,False
2023-04-02,,53.4,400.0,2022-04-02,365.0,@22%,0.24,0,0.0,0.0,0.0,,,0.260623229,yes,0,42.36,71,25,2,False,10.779376770999999,False
2023-04-11,,45.12,219.0,2023-04-10,1.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,45.12,117,34,3,False,0.0,True
2023-03-24,,48.12,329.0,2023-03-12,12.0,@23%,0.15,0,0.0,0.0,0.0,0.0,0.0,-0.176591376,yes,0,58.44,17,37,4,False,-10.143408624000001,False
2023-03-06,,48.24,180.0,2023-03-03,3.0,@22%,0.09,0,0.0,0.0,0.0,0.0,0.0,0.151862464,yes,0,41.88,62,25,2,False,6.208137536,False
2023-03-30,,92.76,649.0,2023-03-26,4.0,@22%,0.22,0,0.0,1.0,1.0,0.0,0.0,0.299159664,yes,0,71.4,74,34,3,False,21.060840336,False
2023-04-24,,32.4,799.99,2023-04-04,20.0,@23%,0.21,0,0.0,0.0,0.0,0.0,0.0,-0.126213592,yes,0,37.08,0,25,2,False,-4.553786408,False
2023-03-11,39.84,39.84,257.0,2023-02-01,38.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,1,39.84,7,11,1,False,0.0,True
2023-03-15,69.72,69.72,320.0,2023-03-15,0.0,@22%,0.52,1,3.0,3.0,0.0,,,0.010434783,yes,1,69.0,57,36,4,False,0.7095652169999989,False
2023-03-16,,26.16,175.68,2023-02-23,21.0,@23%,0.16,0,0.0,0.0,0.0,0.0,0.0,-0.060344828,yes,0,27.84,111,9,2,False,-1.6196551719999996,False
2023-03-01,,62.28,270.0,2023-03-01,0.0,@22%,0.17,0,0.0,0.0,0.0,0.0,0.0,0.044265594,yes,0,59.64,62,37,4,False,2.5957344060000005,False
2023-03-03,,48.12,329.0,2023-02-01,30.0,@23%,0.16,0,0.0,0.0,0.0,0.0,0.0,0.005012531,yes,0,47.88,56,12,4,False,0.2349874689999949,False
2023-04-11,,69.72,300.0,2023-03-24,18.0,@22%,0.19,0,0.0,0.0,0.0,0.0,0.0,-0.010221465,yes,0,70.44,7,36,4,False,-0.7097785349999989,False
2023-03-02,,60.84,359.0,2023-02-23,7.0,@22%,0.1,0,0.0,0.0,0.0,0.0,0.0,0.116740088,yes,0,54.48,7,37,4,False,6.243259912000006,False
2023-03-27,,32.4,300.0,2023-03-24,3.0,@22%,0.15,0,0.0,0.0,0.0,0.0,0.0,0.221719457,yes,0,26.52,34,19,2,False,5.658280542999999,False
2023-03-21,,47.76,200.0,2023-02-21,28.0,@23%,0.11,0,0.0,0.0,0.0,0.0,0.0,-0.072261072,yes,0,51.48,57,11,1,False,-3.647738927999999,False
2023-03-12,41.88,41.88,300.0,2021-03-12,730.0,@22%,0.42,0,0.0,0.0,0.0,0.0,0.0,0.29739777,yes,1,32.28,21,15,12,False,9.302602230000002,False
2023-04-14,,69.72,300.0,2023-04-07,7.0,@22%,0.15,0,0.0,0.0,0.0,0.0,0.0,0.19301848,yes,0,58.44,56,37,4,False,11.086981520000002,False
2023-04-05,48.24,48.24,350.0,2021-04-05,730.0,@22%,0.71,1,3.0,3.0,0.0,0.0,0.0,-0.014705882,yes,1,48.96,87,11,1,False,-0.7052941179999989,False
2023-03-27,,48.12,244.99,2023-03-27,0.0,@23%,0.22,0,0.0,0.0,0.0,0.0,0.0,-0.193158954,yes,0,59.64,62,37,4,False,-11.326841046000004,False
2023-03-10,,43.44,199.0,2023-03-10,0.0,@22%,0.32,1,1.0,1.0,0.0,0.0,0.0,0.252595156,yes,0,34.68,56,35,14,False,8.507404843999998,False
2023-03-22,,66.96,440.0,2023-02-13,37.0,@22%,0.56,1,3.0,4.0,1.0,2.0,256.12,0.297674419,yes,0,51.6,112,17,6,False,15.062325580999993,False
2023-04-06,,32.28,300.0,2023-03-29,8.0,@22%,0.18,0,0.0,0.0,0.0,0.0,0.0,-0.069204152,yes,0,34.68,0,9,2,False,-2.3307958479999984,False
2023-03-25,,48.12,268.0,2023-03-25,0.0,@23%,0.15,0,0.0,0.0,0.0,0.0,0.0,-0.012315271,yes,0,48.72,57,12,4,False,-0.5876847290000015,False
2023-03-17,,47.64,135.0,2023-03-16,1.0,@23%,0.04,0,0.0,0.0,0.0,0.0,0.0,0.20668693,yes,0,39.48,30,13,7,False,7.953313070000004,False
2023-03-03,,48.12,500.0,2023-02-13,18.0,@23%,0.18,0,0.0,0.0,0.0,0.0,0.0,-0.071759259,yes,0,51.84,129,16,12,False,-3.648240741000006,False
2023-04-12,59.64,59.64,289.99,2023-04-07,5.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,1,59.64,57,37,4,False,0.0,True
2023-03-27,,47.76,300.0,2023-03-10,17.0,@23%,0.1,0,0.0,0.0,0.0,0.0,0.0,0.058510638,yes,0,45.12,34,11,1,False,2.5814893620000006,False
2023-04-05,,48.24,1000.0,2021-03-27,739.0,@23%,0.23,0,0.0,0.0,0.0,0.0,0.0,0.210843373,yes,0,39.84,12,25,2,False,8.189156627,False
2023-03-08,,72.12,300.0,2023-03-06,2.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.234086242,yes,0,58.44,56,37,4,False,13.445913758000007,False
2023-04-16,47.64,47.64,300.0,2022-02-16,424.0,@23%,0.41,0,0.0,0.0,0.0,0.0,0.0,0.137535817,yes,1,41.88,57,25,2,False,5.622464182999998,False
2023-04-13,,48.24,275.22,2023-04-12,1.0,@23%,0.2,0,0.0,0.0,0.0,0.0,0.0,-0.191146881,yes,0,59.64,62,37,4,False,-11.208853118999999,False
2023-03-09,,47.76,350.0,2023-02-09,28.0,@23%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.039164491,yes,0,45.96,57,11,1,False,1.7608355089999972,False
2023-03-05,,55.8,419.0,2023-03-04,1.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,55.8,74,37,4,False,0.0,True
2023-03-20,48.12,48.12,491.92,2023-03-20,0.0,@23%,0.52,1,2.0,2.0,0.0,6.0,672.89,-0.012315271,yes,1,48.72,57,12,4,False,-0.5876847290000015,False
2023-03-09,,32.52,200.0,2023-02-26,11.0,@22%,0.08,0,0.0,0.0,0.0,0.0,0.0,-0.062283737,yes,0,34.68,86,32,13,False,-2.0977162629999966,False
2023-04-12,,48.12,300.0,2023-04-05,7.0,@22%,0.09,0,0.0,0.0,0.0,0.0,0.0,0.095628415,yes,0,43.92,8,8,2,False,4.1043715849999955,False
2023-03-21,,55.8,499.0,2023-03-20,1.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,55.8,74,37,4,False,0.0,True
2023-03-30,32.52,32.52,179.99,2021-10-14,532.0,@23%,0.59,1,1.0,2.0,1.0,,,-0.062283737,yes,1,34.68,34,9,2,False,-2.0977162629999966,False
2023-03-28,,48.12,379.0,2023-03-14,14.0,@22%,0.1,0,0.0,0.0,0.0,0.0,0.0,-0.15932914,yes,0,57.24,74,34,3,False,-8.960670860000004,False
2023-02-28,49.68,49.68,350.0,2023-02-03,25.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.037593985,yes,1,47.88,56,12,4,False,1.7624060149999972,False
2023-03-15,,48.12,244.34,2023-03-11,4.0,@23%,0.09,0,0.0,0.0,0.0,,,0.16909621,yes,0,41.16,7,12,4,False,6.790903790000001,False
2023-04-04,,105.24,628.17,2023-04-03,1.0,@23%,0.08,0,0.0,0.0,0.0,0.0,0.0,0.299259259,yes,0,81.0,7,16,12,False,23.940740740999995,False
2023-03-23,,47.76,500.0,2023-03-21,2.0,@23%,0.25,0,0.0,0.0,0.0,0.0,0.0,0.140401146,yes,0,41.88,62,8,2,False,5.739598853999995,False
2023-03-06,34.68,34.68,220.0,2023-03-02,4.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,1,34.68,86,32,13,False,0.0,True
2023-04-05,,57.24,1200.0,2023-04-03,2.0,ASIS FEE,1.0,0,0.0,0.0,0.0,,,0.0,no,0,57.24,74,34,3,False,0.0,True
2023-04-14,47.76,47.76,558.33,2023-03-15,30.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,-0.113585746,yes,1,53.88,30,13,7,False,-6.0064142540000045,False
2023-03-29,48.12,48.12,759.0,2023-03-13,16.0,@23%,0.45,1,1.0,1.0,0.0,0.0,0.0,-0.071759259,yes,1,51.84,129,16,12,False,-3.648240741000006,False
2023-03-03,,45.72,259.0,2023-03-03,0.0,@22%,0.13,0,0.0,0.0,0.0,0.0,0.0,0.295918367,yes,0,35.28,62,19,2,False,10.144081632999997,False
2023-04-07,,69.72,370.35,2023-04-05,2.0,@22%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.094161959,yes,0,63.72,7,37,4,False,5.905838041,False
2023-03-28,43.32,43.32,519.0,2023-03-28,0.0,@22%,0.16,0,0.0,0.0,0.0,,,-0.095238095,yes,1,47.88,8,25,2,False,-4.464761905000002,False
2023-03-13,48.12,48.12,399.99,2023-03-13,0.0,@22%,0.1,0,0.0,0.0,0.0,0.0,0.0,0.066489362,yes,1,45.12,11,12,4,False,2.933510638,False
2023-04-02,,63.6,400.0,2022-09-25,189.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,63.6,62,37,4,False,0.0,True
2023-03-23,,48.24,250.0,2023-03-23,0.0,@23%,0.1,0,0.0,0.0,0.0,0.0,0.0,0.151862464,yes,0,41.88,62,25,2,False,6.208137536,False
2023-03-12,53.04,53.04,500.0,2023-01-15,56.0,@23%,0.54,1,2.0,2.0,0.0,1.0,80.68,-0.202166065,yes,1,66.48,56,37,4,False,-13.237833935000005,False
2023-04-04,38.64,38.64,240.0,2023-03-31,4.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,1,38.64,129,25,2,False,0.0,True
2023-04-06,,39.84,319.0,2023-04-05,1.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,39.84,7,11,1,False,0.0,True
2023-03-03,,62.16,250.0,2022-03-03,365.0,@22%,0.3,0,0.0,0.0,0.0,0.0,0.0,0.298245614,yes,0,47.88,17,12,4,False,13.981754385999993,False
2023-03-31,,48.24,300.0,2023-03-30,1.0,@23%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.151862464,yes,0,41.88,62,8,2,False,6.208137536,False
2023-03-13,,48.24,409.99,2023-02-24,17.0,@23%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.151862464,yes,0,41.88,57,25,2,False,6.208137536,False
2023-04-15,,33.36,229.0,2023-04-15,0.0,@22%,0.09,0,0.0,0.0,0.0,0.0,0.0,0.090196078,yes,0,30.6,7,15,12,False,2.669803921999998,False
2023-04-02,24.12,24.12,300.0,2023-04-01,1.0,@23%,0.18,0,0.0,0.0,0.0,0.0,0.0,-0.090497738,yes,1,26.52,129,19,2,False,-2.3095022619999988,False
2023-03-23,123.0,123.0,1200.0,2023-03-23,0.0,@23%,0.24,1,2.0,5.0,3.0,3.0,171.07,0.299112801,yes,1,94.68,8,8,2,False,28.020887198999993,False
2023-03-31,,69.72,480.0,2023-03-31,0.0,@23%,0.21,0,0.0,0.0,0.0,0.0,0.0,0.010434783,yes,0,69.0,57,36,4,False,0.7095652169999989,False
2023-03-01,,47.76,1200.0,2021-10-08,509.0,@23%,0.29,0,0.0,0.0,0.0,0.0,0.0,0.087431694,yes,0,43.92,7,16,12,False,3.752568305999996,False
2023-03-06,,77.28,850.0,2021-11-26,465.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,77.28,107,37,4,False,0.0,True
2023-03-02,,56.64,319.18,2023-02-15,15.0,@23%,0.1,0,0.0,0.0,0.0,0.0,0.0,0.097674419,yes,0,51.6,77,16,12,False,4.9423255809999995,False
2023-04-06,,32.4,300.0,2023-04-03,3.0,@23%,0.11,0,0.0,0.0,0.0,0.0,0.0,-0.065743945,yes,0,34.68,86,32,13,False,-2.2142560550000012,False
2023-03-20,,34.68,200.0,2023-03-15,5.0,@23%,0.05,0,0.0,0.0,0.0,0.0,0.0,0.0,yes,0,34.68,86,32,13,False,0.0,True
2023-03-31,44.28,44.28,200.0,2023-04-06,-6.0,ASIS FEE,1.0,1,5.0,18.0,9.0,1.0,102.11,0.0,no,1,44.28,62,15,12,False,0.0,True
2023-03-26,,42.6,459.99,2023-03-12,14.0,@23%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.228373702,yes,0,34.68,0,19,2,False,7.691626298000002,False
2023-03-11,,69.72,1200.0,2023-02-10,29.0,@23%,0.18,0,0.0,0.0,0.0,0.0,0.0,0.19301848,yes,0,58.44,73,8,2,False,11.086981520000002,False
2023-03-16,53.4,53.4,300.0,2022-12-18,88.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.253521127,yes,1,42.6,7,16,12,False,10.546478872999996,False
2023-03-31,,38.64,300.0,2022-07-28,246.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,38.64,110,11,1,False,0.0,True
2023-03-04,,48.12,244.34,2023-02-16,16.0,@22%,0.11,0,0.0,0.0,0.0,,,0.16909621,yes,0,41.16,7,12,4,False,6.790903790000001,False
2023-03-22,,34.68,300.0,2023-03-06,16.0,@23%,0.15,0,0.0,0.0,0.0,0.0,0.0,0.115830116,yes,0,31.08,71,19,2,False,3.4841698840000013,False
2023-03-21,,48.12,247.52,2023-03-21,0.0,@22%,0.17,0,0.0,1.0,1.0,2.0,162.07,0.16909621,yes,0,41.16,7,12,4,False,6.790903790000001,False
2023-04-24,,53.4,350.0,2023-04-21,3.0,@23%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.030092593,yes,0,51.84,129,16,12,False,1.5299074069999952,False
2023-03-14,,66.48,349.0,2022-10-04,161.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,66.48,56,37,4,False,0.0,True
2023-03-27,60.24,60.24,373.9,2023-03-17,10.0,@22%,0.13,0,0.0,0.0,0.0,0.0,0.0,-0.116197183,yes,1,68.16,117,34,3,False,-7.803802816999995,False
2023-04-03,,69.72,300.0,2023-03-04,30.0,@22%,0.23,0,0.0,0.0,0.0,0.0,0.0,0.139215686,yes,0,61.2,129,37,4,False,8.380784313999996,False
2023-03-16,,44.28,429.0,2023-03-16,0.0,@22%,0.25,0,0.0,1.0,1.0,4.0,476.0,-0.13986014,yes,0,51.48,57,11,1,False,-7.060139859999996,False
2023-03-03,48.12,48.12,546.72,2022-05-14,293.0,@22%,0.31,0,0.0,0.0,0.0,0.0,0.0,0.222560976,yes,1,39.36,57,14,12,False,8.537439023999998,False
2023-04-15,,72.12,359.99,2023-04-14,1.0,@22%,0.1,0,0.0,0.0,0.0,,,0.131826742,yes,0,63.72,7,37,4,False,8.268173258000006,False
2023-03-13,,60.84,279.0,2023-03-13,0.0,@22%,0.1,0,0.0,0.0,0.0,,,0.062893082,yes,0,57.24,74,34,3,False,3.5371069180000014,False
2023-04-13,,50.16,200.0,2023-03-31,13.0,@22%,0.06,0,0.0,0.0,0.0,0.0,0.0,0.298136646,yes,0,38.64,86,32,13,False,11.221863353999996,False
2023-03-28,47.76,47.76,520.0,2023-03-13,15.0,@23%,0.29,1,1.0,1.0,0.0,,,0.058510638,yes,1,45.12,41,8,2,False,2.5814893620000006,False
